id,Churn,genero,tiene +60,posee_pareja,posee_dependientes,tiempo_contrato,servicio_telefono,multiples_lineas,tipo_internet,seguridad_online,backup_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,tipo_contrato,factura_digital,metodo_pago,valor_mensal,total_cobrado
5016-ETTFF,Sí,Masculino,0,No,No,10,No,Sin servicio de teléfono,DSL,No,No,Sí,No,No,No,Mensual,No,Cheque enviado por correo,29.5,255.25
5016-IBERQ,No,Masculino,0,Sí,No,23,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,No,Mensual,No,Cheque electrónico,84.25,1968.1
5016-LIPDW,No,Masculino,0,Sí,Sí,57,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.4,1061.6
5018-GWURO,No,Femenino,0,Sí,No,56,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Transferencia bancaria (automática),85.6,4902.8
5018-HEKFO,No,Femenino,0,No,No,10,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,24.5,270.15
5018-LXQQG,No,Femenino,0,Sí,Sí,30,Sí,No,DSL,Sí,No,No,Sí,No,Sí,Mensual,No,Transferencia bancaria (automática),66.3,1923.5
5019-GQVCR,No,Masculino,1,No,No,43,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Cheque electrónico,84.85,3645.6
5020-ZSTTY,Sí,Femenino,1,No,No,54,Sí,Sí,DSL,Sí,Sí,No,Sí,Sí,Sí,Anual,No,Transferencia bancaria (automática),82.45,4350.1
5022-JNQEQ,No,Femenino,0,Sí,Sí,9,Sí,No,Fiber optic,No,No,No,Sí,No,No,Mensual,Yes,Cheque electrónico,75.85,647.5
5022-KVDQT,No,Masculino,0,No,No,27,Sí,Sí,Fiber optic,No,No,Sí,No,No,No,Mensual,Yes,Cheque electrónico,81.3,2272.8
5025-GOOKI,No,Femenino,0,No,No,20,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Tarjeta de crédito (automático),18.9,347.65
5027-QPKTE,Sí,Masculino,0,Sí,No,7,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,69.35,451.1
5027-XWQHA,Sí,Masculino,0,No,No,6,Sí,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,44.75,270.95
5027-YOCXN,No,Masculino,0,Sí,Sí,51,Sí,Sí,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,Anual,No,Tarjeta de crédito (automático),110.05,5686.4
5028-GZLDO,Sí,Masculino,0,No,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,No,Tarjeta de crédito (automático),70.7,140.7
5028-HTLJB,Sí,Masculino,1,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.05,20.05
5032-MIYKT,No,Femenino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque enviado por correo,70.7,70.7
5032-USPKF,No,Femenino,0,No,No,38,Sí,Sí,DSL,Sí,Sí,Sí,No,Sí,Sí,Anual,No,Transferencia bancaria (automática),84.1,3187.65
5035-BVCXS,No,Masculino,0,No,No,11,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Cheque enviado por correo,75.9,866.4
5035-PGZXH,No,Femenino,0,No,No,56,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Cheque electrónico,106.8,5914.4
5038-ETMLM,No,Femenino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),113.65,8182.75
5039-LZRQT,No,Femenino,0,No,No,13,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,20.2,273.25
5043-TRZWM,No,Femenino,0,No,No,1,Sí,No,Fiber optic,No,No,Sí,No,No,No,Mensual,No,Cheque electrónico,75.55,75.55
5044-LRQAQ,No,Femenino,0,Sí,No,7,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Transferencia bancaria (automática),69.2,477.55
5044-XDPYX,No,Femenino,0,Sí,No,51,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,25.5,1281.25
5046-NUHWD,No,Femenino,1,Sí,No,29,No,Sin servicio de teléfono,DSL,Sí,No,Sí,No,No,Sí,Mensual,Yes,Cheque electrónico,45.0,1228.65
5047-LHVLY,Sí,Masculino,1,No,Sí,1,Sí,No,DSL,No,No,Sí,No,No,No,Mensual,Yes,Cheque enviado por correo,50.15,50.15
5049-GLYVG,Sí,Masculino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.6,20.6
5049-MUBWG,No,Masculino,0,No,No,26,Sí,No,DSL,Sí,No,No,Sí,Sí,Sí,Anual,No,Transferencia bancaria (automática),75.0,1908.35
5052-PNLOS,Sí,Masculino,0,No,No,3,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Mensual,Yes,Transferencia bancaria (automática),105.35,323.25
5054-IEXZT,Sí,Masculino,0,No,Sí,1,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Cheque electrónico,75.35,75.35
5055-BRMNE,No,Femenino,0,Sí,Sí,67,Sí,Sí,Fiber optic,Sí,No,No,Sí,Sí,Sí,Bienal,No,Tarjeta de crédito (automático),106.7,7009.5
5055-MGMGF,No,Femenino,0,Sí,No,65,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,105.05,6914.95
5056-FIMPT,No,Femenino,0,No,Sí,43,Sí,No,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),106.0,4532.3
5057-LCOUI,Sí,Femenino,0,No,No,39,No,Sin servicio de teléfono,DSL,No,No,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,50.75,2011.4
5057-RKGLH,No,Femenino,0,Sí,Sí,9,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.35,191.1
5060-TQUQN,No,Masculino,0,Sí,Sí,30,Sí,Sí,Fiber optic,No,Sí,No,Sí,No,No,Mensual,Yes,Transferencia bancaria (automática),83.55,2570.2
5061-PBXFW,No,Femenino,0,Sí,Sí,32,Sí,No,DSL,Sí,Sí,No,Sí,No,No,Mensual,No,Transferencia bancaria (automática),61.4,1864.65
5062-CJJKH,No,Masculino,0,Sí,Sí,25,Sí,No,DSL,No,Sí,Sí,No,No,No,Anual,No,Cheque enviado por correo,53.65,1355.45
5063-IUOKK,No,Masculino,0,No,No,13,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.75,265.75
5066-GFJMM,No,Femenino,0,Sí,No,3,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,19.9,45.75
5067-DGXLL,No,Masculino,0,No,No,2,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.25,36.8
5067-WJEUN,No,Masculino,0,Sí,Sí,67,Sí,No,DSL,Sí,Sí,No,No,No,No,Bienal,Yes,Transferencia bancaria (automática),54.2,3838.2
5067-XJQFU,No,Masculino,1,Sí,Sí,66,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Cheque electrónico,108.45,7076.35
5071-FBJFS,No,Femenino,0,Sí,Sí,4,Sí,No,DSL,Sí,No,No,No,No,No,Mensual,No,Cheque electrónico,50.3,217.1
5073-RZGBK,No,Femenino,0,Sí,Sí,50,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,Sí,Anual,Yes,Transferencia bancaria (automática),80.05,4042.2
5073-WXOYN,Sí,Femenino,0,No,No,60,No,Sin servicio de teléfono,DSL,No,Sí,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,50.8,3027.4
5074-FBGHB,No,Masculino,0,No,No,64,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),104.65,6889.8
5075-JSDKI,No,Femenino,0,No,No,59,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque electrónico,24.45,1493.1
5076-YVXCM,No,Masculino,0,No,No,51,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Mensual,No,Transferencia bancaria (automática),83.4,4149.45
5077-DXTCG,Sí,Femenino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,45.3,45.3
5081-NWSUP,No,Femenino,0,No,No,10,Sí,No,DSL,No,Sí,No,Sí,No,Sí,Anual,No,Cheque enviado por correo,64.9,685.55
5084-OOVCJ,No,Femenino,0,Sí,Sí,17,Sí,No,DSL,Sí,No,No,Sí,No,No,Mensual,Yes,Tarjeta de crédito (automático),55.35,920.5
5087-SUURX,Sí,Femenino,0,Sí,No,18,No,Sin servicio de teléfono,DSL,No,No,Sí,No,Sí,No,Mensual,Yes,Cheque electrónico,39.05,669.85
5088-QZLRL,No,Masculino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque electrónico,20.65,20.65
5089-IFSDP,Sí,Femenino,0,Sí,No,58,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),109.45,6144.55
5090-EMGTC,No,Femenino,0,Sí,No,59,Sí,No,Fiber optic,No,Sí,No,Sí,Sí,Sí,Bienal,Yes,Cheque enviado por correo,100.05,6034.85
5091-HFAZW,No,Femenino,0,No,No,2,Sí,No,Fiber optic,Sí,Sí,No,No,Sí,No,Mensual,Yes,Cheque electrónico,91.15,168.5
5092-STPKP,No,Femenino,0,No,No,24,Sí,No,DSL,Sí,No,No,Sí,No,No,Mensual,No,Tarjeta de crédito (automático),56.35,1381.2
5093-FEGLU,No,Femenino,0,Sí,No,47,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),19.65,921.55
5095-AESKG,Sí,Femenino,0,Sí,No,3,Sí,Sí,Fiber optic,No,Sí,No,No,No,Sí,Mensual,Yes,Tarjeta de crédito (automático),91.5,242.95
5095-ETBRJ,No,Femenino,0,Sí,No,55,Sí,No,DSL,Sí,Sí,No,Sí,No,No,Bienal,No,Cheque enviado por correo,56.8,3112.05
5099-BAILX,Sí,Masculino,1,Sí,Sí,43,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Mensual,Yes,Transferencia bancaria (automática),110.75,4687.9
5103-MHMHY,Sí,Femenino,0,No,Sí,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,45.95,45.95
5108-ADXWO,Sí,Masculino,0,No,No,11,Sí,No,Fiber optic,Sí,No,No,No,No,No,Mensual,Yes,Cheque electrónico,73.5,791.75
5110-CHOPY,No,Femenino,0,No,No,60,No,Sin servicio de teléfono,DSL,Sí,No,Sí,No,Sí,Sí,Bienal,No,Cheque electrónico,53.6,3237.05
5115-GZDEL,No,Masculino,0,No,Sí,72,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,No,Tarjeta de crédito (automático),67.2,4671.7
5115-SQAAU,No,Femenino,0,Sí,Sí,69,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Transferencia bancaria (automática),25.6,1673.4
5117-IFGPS,No,Masculino,1,Sí,No,29,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Cheque electrónico,84.3,2357.75
5117-ZSMHQ,No,Femenino,0,Sí,Sí,71,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,No,Transferencia bancaria (automática),89.9,6342.7
5118-MUEYH,No,Femenino,0,Sí,No,48,Sí,Sí,Fiber optic,No,Sí,No,Sí,Sí,Sí,Mensual,Yes,Tarjeta de crédito (automático),105.1,5083.55
5119-KEPFY,No,Masculino,0,Sí,No,36,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Transferencia bancaria (automática),95.0,3440.25
5119-NZPTV,No,Masculino,1,Sí,No,2,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,No,Cheque electrónico,70.1,141.65
5120-ZBLAI,No,Femenino,0,Sí,No,50,Sí,Sí,DSL,No,No,Sí,No,Sí,Sí,Anual,No,Transferencia bancaria (automática),75.7,3876.2
5122-CYFXA,No,Femenino,0,No,No,3,Sí,No,DSL,No,Sí,No,Sí,Sí,Sí,Mensual,Yes,Cheque electrónico,75.3,244.1
5124-EOGYE,No,Masculino,0,No,No,31,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.45,638.55
5125-CNDSP,No,Masculino,0,No,Sí,63,No,Sin servicio de teléfono,DSL,Sí,Sí,No,Sí,No,No,Anual,Yes,Transferencia bancaria (automática),40.6,2588.95
5126-RCXYW,No,Masculino,0,Sí,Sí,54,No,Sin servicio de teléfono,DSL,No,No,Sí,Sí,No,Sí,Bienal,No,Tarjeta de crédito (automático),46.0,2424.05
5127-BZENZ,No,Femenino,0,Sí,Sí,56,Sí,Sí,DSL,Sí,No,No,No,Sí,No,Anual,No,Transferencia bancaria (automática),65.2,3512.15
5129-HHMZC,No,Femenino,0,Sí,No,43,Sí,Sí,DSL,Sí,Sí,No,Sí,Sí,Sí,Bienal,No,Tarjeta de crédito (automático),86.45,3574.5
5129-JLPIS,No,Masculino,0,No,No,25,Sí,No,Fiber optic,Sí,No,Sí,Sí,Sí,Sí,Mensual,Yes,Cheque electrónico,105.5,2686.05
5130-IEKQT,Sí,Masculino,1,No,No,25,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Mensual,No,Cheque enviado por correo,105.95,2655.25
5130-YPIRV,No,Femenino,0,Sí,No,62,Sí,No,DSL,Sí,Sí,Sí,No,Sí,No,Bienal,Yes,Tarjeta de crédito (automático),72.0,4284.2
5131-PONJI,No,Masculino,0,Sí,Sí,49,Sí,No,Fiber optic,No,Sí,Sí,No,Sí,No,Mensual,Yes,Tarjeta de crédito (automático),90.4,4494.65
5133-POWUA,No,Masculino,0,No,No,1,Sí,No,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque enviado por correo,45.8,45.8
5133-VRSAB,No,Masculino,0,No,No,8,No,Sin servicio de teléfono,DSL,Sí,No,No,No,No,No,Mensual,No,Cheque enviado por correo,29.35,216.45
5134-IKDAY,Sí,Femenino,0,Sí,Sí,1,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,69.8,69.8
5135-GRQJV,No,Masculino,1,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Cheque enviado por correo,114.5,8331.95
5135-RDDQL,No,Femenino,0,Sí,Sí,63,Sí,No,DSL,Sí,No,No,No,No,No,Bienal,Yes,Transferencia bancaria (automática),50.65,3221.25
5136-GFPMB,No,Masculino,0,No,No,54,Sí,Sí,Fiber optic,No,No,Sí,No,No,Sí,Mensual,No,Tarjeta de crédito (automático),89.4,4869.5
5136-KCKGI,Sí,Femenino,0,Sí,Sí,33,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Anual,Yes,Cheque enviado por correo,103.7,3467.0
5136-RGMZO,No,Masculino,0,No,No,31,Sí,Sí,DSL,No,Sí,No,Sí,Sí,No,Mensual,Yes,Cheque electrónico,71.05,2168.15
5138-WVKYJ,Sí,Masculino,0,No,No,10,Sí,Sí,Fiber optic,Sí,No,No,No,Sí,Sí,Mensual,No,Cheque electrónico,98.55,1008.55
5140-FOMCQ,No,Femenino,0,Sí,No,59,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),109.15,6557.75
5141-ZUVBH,No,Femenino,0,No,Sí,9,Sí,No,Fiber optic,Sí,No,Sí,Sí,No,Sí,Mensual,No,Transferencia bancaria (automática),93.0,870.25
5143-EGQFK,Sí,Femenino,1,No,No,10,No,Sin servicio de teléfono,DSL,No,No,No,Sí,No,No,Mensual,Yes,Cheque electrónico,29.65,291.4
5143-WMWOG,Sí,Masculino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque electrónico,19.95,19.95
5144-PQCDZ,No,Masculino,0,No,No,4,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,19.95,59.25
5144-TVGLP,No,Masculino,1,No,No,38,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,No,Cheque electrónico,94.75,3653.0
5146-CBVOE,No,Femenino,0,No,No,16,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,No,Transferencia bancaria (automática),75.1,1212.85
5146-YYFRZ,No,Masculino,0,No,No,67,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),19.95,1311.75
5148-HKFIR,No,Femenino,0,No,No,20,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.7,406.95
5148-ORICT,No,Femenino,0,Sí,No,64,Sí,No,DSL,Sí,Sí,Sí,Sí,No,Sí,Bienal,Yes,Cheque enviado por correo,74.35,4759.55
5149-CUZUJ,No,Masculino,0,Sí,Sí,28,Sí,No,Fiber optic,No,Sí,Sí,Sí,Sí,No,Anual,No,Transferencia bancaria (automática),92.9,2768.35
5149-QYTTU,No,Femenino,0,Sí,Sí,71,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,No,No,Anual,Yes,Tarjeta de crédito (automático),95.15,6770.85
5149-TGWDZ,No,Femenino,0,No,No,21,Sí,No,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Cheque enviado por correo,104.55,2239.4
5150-ITWWB,No,Masculino,1,No,No,3,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,94.85,335.75
5150-LJNSR,No,Masculino,0,Sí,Sí,31,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,No,Anual,No,Transferencia bancaria (automática),98.05,3082.1
5151-HQRDG,No,Masculino,0,Sí,No,37,Sí,Sí,DSL,Sí,No,No,No,No,No,Mensual,Yes,Cheque enviado por correo,55.05,2030.75
5153-LXKDT,No,Masculino,0,Sí,Sí,68,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Bienal,Yes,Cheque electrónico,110.2,7467.5
5153-RTHKF,No,Femenino,0,No,No,34,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Mensual,No,Cheque electrónico,85.35,2896.6
5154-VEKBL,Sí,Femenino,0,No,No,9,No,Sin servicio de teléfono,DSL,Sí,No,Sí,Sí,Sí,Sí,Mensual,No,Cheque enviado por correo,58.5,539.85
5155-AZQPB,No,Femenino,0,Sí,Sí,28,Sí,Sí,DSL,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,49.9,1410.25
5156-UMKOW,No,Femenino,0,No,Sí,3,No,Sin servicio de teléfono,DSL,No,Sí,No,No,No,No,Mensual,No,Cheque enviado por correo,29.65,90.05
5158-RIVOP,No,Femenino,0,Sí,Sí,11,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),20.9,202.3
5159-YFPKQ,Sí,Femenino,0,No,No,2,Sí,No,Fiber optic,No,No,Sí,No,No,No,Mensual,Yes,Cheque electrónico,75.8,160.75
5160-UXJED,No,Masculino,0,No,Sí,17,Sí,No,DSL,No,No,No,No,No,No,Anual,No,Cheque enviado por correo,44.6,681.4
5161-UBZXI,No,Masculino,0,Sí,Sí,69,Sí,No,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),106.35,7261.75
5161-XEUVX,No,Masculino,0,Sí,No,37,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,No,Bienal,No,Cheque enviado por correo,94.3,3460.95
5167-GBFRE,Sí,Masculino,1,No,No,4,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,Yes,Transferencia bancaria (automática),25.2,102.5
5167-ZFFMM,Sí,Masculino,0,No,No,1,Sí,Sí,Fiber optic,No,Sí,No,No,No,Sí,Mensual,Yes,Tarjeta de crédito (automático),90.85,90.85
5168-MQQCA,No,Femenino,0,Sí,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Transferencia bancaria (automática),108.5,8003.8
5168-MSWXT,No,Masculino,0,Sí,Sí,8,Sí,No,Fiber optic,No,No,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,94.75,759.55
5170-PTRKA,No,Femenino,0,Sí,Sí,49,No,Sin servicio de teléfono,DSL,Sí,No,No,Sí,No,No,Anual,Yes,Tarjeta de crédito (automático),35.8,1782.0
5171-EPLKN,No,Masculino,0,No,No,27,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.85,470.0
5172-MIGPM,No,Masculino,0,No,No,4,Sí,Sí,DSL,No,No,No,Sí,No,Sí,Mensual,No,Cheque enviado por correo,65.55,237.2
5172-RKOCB,No,Masculino,0,Sí,No,72,Sí,Sí,Fiber optic,Sí,Sí,No,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),108.95,7875.0
5173-WXOQV,No,Masculino,0,Sí,No,2,Sí,No,DSL,No,Sí,No,Sí,No,Sí,Mensual,Yes,Cheque enviado por correo,64.2,143.65
5173-ZXXXL,No,Masculino,0,No,No,2,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.95,47.7
5174-ITUMV,No,Masculino,0,Sí,Sí,67,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Cheque electrónico,105.4,6989.45
5174-RNGBH,Sí,Femenino,0,No,No,9,Sí,No,DSL,No,Sí,No,Sí,Sí,No,Mensual,No,Cheque enviado por correo,66.25,620.55
5175-AOBHI,Sí,Femenino,0,No,No,4,Sí,No,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque enviado por correo,46.0,193.6
5175-WLYXL,No,Masculino,0,No,No,22,Sí,Sí,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Cheque enviado por correo,78.85,1600.25
5176-LDKUH,No,Femenino,0,No,No,48,Sí,No,Fiber optic,No,Sí,No,No,No,No,Anual,No,Cheque electrónico,75.15,3772.65
5176-LMJXE,No,Femenino,0,No,No,47,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Cheque enviado por correo,20.55,945.7
5176-OLSKT,No,Femenino,0,Sí,No,66,Sí,Sí,DSL,Sí,Sí,Sí,No,No,No,Bienal,No,Transferencia bancaria (automática),66.9,4370.25
5177-RVZNU,No,Femenino,0,No,Sí,37,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automática),20.3,755.4
5178-LMXOP,Sí,Masculino,1,Sí,No,1,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,95.1,95.1
5180-UCIIQ,Sí,Masculino,1,Sí,Sí,22,No,Sin servicio de teléfono,DSL,Sí,No,No,No,No,Sí,Mensual,No,Cheque enviado por correo,40.05,880.2
5181-OABFK,No,Femenino,0,Sí,Sí,56,Sí,No,DSL,Sí,Sí,Sí,No,No,No,Bienal,Yes,Tarjeta de crédito (automático),61.3,3346.8
5183-KLYEM,No,Femenino,0,No,No,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),112.75,8192.6
5183-SNMJQ,No,Masculino,0,No,No,10,Sí,No,Fiber optic,No,No,No,Sí,Sí,Sí,Mensual,Yes,Tarjeta de crédito (automático),95.1,865.1
5186-EJEGL,No,Masculino,0,No,No,9,Sí,No,DSL,Sí,No,Sí,Sí,Sí,No,Mensual,Yes,Cheque enviado por correo,69.5,653.25
5186-PEIZU,No,Femenino,0,No,No,35,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Transferencia bancaria (automática),19.25,617.65
5186-SAMNZ,Sí,Masculino,1,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Transferencia bancaria (automática),69.5,69.5
5188-HGMLP,No,Masculino,1,Sí,No,54,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,No,Transferencia bancaria (automática),74.0,3919.15
5192-EBGOV,Sí,Femenino,1,No,No,1,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Cheque electrónico,85.7,85.7
5193-QLVZB,No,Masculino,0,No,No,63,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),104.75,6536.5
5195-KPUNQ,No,Femenino,1,No,No,53,Sí,No,Fiber optic,Sí,Sí,No,Sí,No,Sí,Anual,Yes,Cheque enviado por correo,96.75,5206.55
5196-SGOAK,Sí,Femenino,0,No,No,1,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Cheque electrónico,75.7,75.7
5196-WPYOW,No,Masculino,0,Sí,Sí,67,Sí,No,DSL,Sí,Sí,No,Sí,No,No,Anual,No,Cheque enviado por correo,60.05,3994.05
